id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
7BPVjSTnKJuO4t9IaXgAXT,0.000445,https://api.spotify.com/v1/audio-analysis/7BPVjSTnKJuO4t9IaXgAXT,0.303,336640,0.695,0.454,1,0.115,-8.572,1,0.0536,162.662,4,https://api.spotify.com/v1/tracks/7BPVjSTnKJuO4t9IaXgAXT,audio_features,spotify:track:7BPVjSTnKJuO4t9IaXgAXT,0.227
4FQ5wDfGVEeRSNtNmEucEU,0.00915,https://api.spotify.com/v1/audio-analysis/4FQ5wDfGVEeRSNtNmEucEU,0.475,270385,0.922,0.848,8,0.102,-4.836,1,0.0677,173.982,4,https://api.spotify.com/v1/tracks/4FQ5wDfGVEeRSNtNmEucEU,audio_features,spotify:track:4FQ5wDfGVEeRSNtNmEucEU,0.496
56hiZFukkfApBKgVv7np4c,4e-05,https://api.spotify.com/v1/audio-analysis/56hiZFukkfApBKgVv7np4c,0.413,272914,0.888,0.934,10,0.26,-5.727,0,0.0397,174.997,4,https://api.spotify.com/v1/tracks/56hiZFukkfApBKgVv7np4c,audio_features,spotify:track:56hiZFukkfApBKgVv7np4c,0.032
3mnFHb1y5dZdv5G85KRs30,0.000154,https://api.spotify.com/v1/audio-analysis/3mnFHb1y5dZdv5G85KRs30,0.483,363785,0.804,0.401,0,0.0302,-3.954,1,0.0344,174.086,4,https://api.spotify.com/v1/tracks/3mnFHb1y5dZdv5G85KRs30,audio_features,spotify:track:3mnFHb1y5dZdv5G85KRs30,0.261
0BfFWDl0E16Q4bfZum0kWF,0.00074,https://api.spotify.com/v1/audio-analysis/0BfFWDl0E16Q4bfZum0kWF,0.41,288018,0.899,0.812,6,0.182,-6.166,0,0.039,175.09,4,https://api.spotify.com/v1/tracks/0BfFWDl0E16Q4bfZum0kWF,audio_features,spotify:track:0BfFWDl0E16Q4bfZum0kWF,0.387
1Ggr8oRVYOz7VCOxsvuPu0,0.00733,https://api.spotify.com/v1/audio-analysis/1Ggr8oRVYOz7VCOxsvuPu0,0.618,331547,0.952,0.00368,1,0.197,-3.308,1,0.323,171.944,4,https://api.spotify.com/v1/tracks/1Ggr8oRVYOz7VCOxsvuPu0,audio_features,spotify:track:1Ggr8oRVYOz7VCOxsvuPu0,0.577
4BzwuxZRf7JsMgixkmzGLt,0.0154,https://api.spotify.com/v1/audio-analysis/4BzwuxZRf7JsMgixkmzGLt,0.696,260400,0.679,0.864,7,0.431,-10.211,1,0.0744,177.008,4,https://api.spotify.com/v1/tracks/4BzwuxZRf7JsMgixkmzGLt,audio_features,spotify:track:4BzwuxZRf7JsMgixkmzGLt,0.658
1yrzCleuDqnkTS5yn6LiqM,0.000814,https://api.spotify.com/v1/audio-analysis/1yrzCleuDqnkTS5yn6LiqM,0.526,246252,0.854,0.117,8,0.292,-4.04,1,0.0386,85.986,4,https://api.spotify.com/v1/tracks/1yrzCleuDqnkTS5yn6LiqM,audio_features,spotify:track:1yrzCleuDqnkTS5yn6LiqM,0.281
77hEHGv6PsxkdRaRhj5rVu,0.133,https://api.spotify.com/v1/audio-analysis/77hEHGv6PsxkdRaRhj5rVu,0.628,439867,0.768,0.774,0,0.919,-11.907,1,0.0525,87.368,4,https://api.spotify.com/v1/tracks/77hEHGv6PsxkdRaRhj5rVu,audio_features,spotify:track:77hEHGv6PsxkdRaRhj5rVu,0.176
1RSW2ltqNInsGxJHeyky4b,0.0133,https://api.spotify.com/v1/audio-analysis/1RSW2ltqNInsGxJHeyky4b,0.518,358000,0.951,0.0583,8,0.17,-4.023,0,0.0353,87.008,4,https://api.spotify.com/v1/tracks/1RSW2ltqNInsGxJHeyky4b,audio_features,spotify:track:1RSW2ltqNInsGxJHeyky4b,0.375
3IKSCoHEblCE60IKr4SVNd,0.000162,https://api.spotify.com/v1/audio-analysis/3IKSCoHEblCE60IKr4SVNd,0.512,274797,0.768,0.00128,2,0.242,-3.9,0,0.0297,174.93,4,https://api.spotify.com/v1/tracks/3IKSCoHEblCE60IKr4SVNd,audio_features,spotify:track:3IKSCoHEblCE60IKr4SVNd,0.295
0ryawd1Tj2c0y4ddq6X0Nu,0.00216,https://api.spotify.com/v1/audio-analysis/0ryawd1Tj2c0y4ddq6X0Nu,0.496,375842,0.833,1.62e-06,8,0.0582,-4.058,0,0.0835,175.023,4,https://api.spotify.com/v1/tracks/0ryawd1Tj2c0y4ddq6X0Nu,audio_features,spotify:track:0ryawd1Tj2c0y4ddq6X0Nu,0.325
4iQHSpFWFfVaG1rmhtdfMp,0.00366,https://api.spotify.com/v1/audio-analysis/4iQHSpFWFfVaG1rmhtdfMp,0.622,317760,0.936,0.531,1,0.0557,-3.598,1,0.115,172.063,4,https://api.spotify.com/v1/tracks/4iQHSpFWFfVaG1rmhtdfMp,audio_features,spotify:track:4iQHSpFWFfVaG1rmhtdfMp,0.741
24E2MpUjraoaOB86EfxRnx,0.00028,https://api.spotify.com/v1/audio-analysis/24E2MpUjraoaOB86EfxRnx,0.527,318080,0.778,0.88,2,0.13,-5.678,1,0.0509,172.997,4,https://api.spotify.com/v1/tracks/24E2MpUjraoaOB86EfxRnx,audio_features,spotify:track:24E2MpUjraoaOB86EfxRnx,0.0285
2jQqqjwvFvSJrfxPdBzR4l,0.00031,https://api.spotify.com/v1/audio-analysis/2jQqqjwvFvSJrfxPdBzR4l,0.426,322926,0.975,0.598,10,0.186,-2.644,0,0.0552,171.985,4,https://api.spotify.com/v1/tracks/2jQqqjwvFvSJrfxPdBzR4l,audio_features,spotify:track:2jQqqjwvFvSJrfxPdBzR4l,0.0693
1yUkvI4Pv8mbJ8VRvmAVP9,0.000294,https://api.spotify.com/v1/audio-analysis/1yUkvI4Pv8mbJ8VRvmAVP9,0.467,237241,0.952,0.605,5,0.695,-3.026,1,0.0596,174.096,4,https://api.spotify.com/v1/tracks/1yUkvI4Pv8mbJ8VRvmAVP9,audio_features,spotify:track:1yUkvI4Pv8mbJ8VRvmAVP9,0.0396
5iYAoPnkgaeg6IKIRKBaUN,0.00154,https://api.spotify.com/v1/audio-analysis/5iYAoPnkgaeg6IKIRKBaUN,0.461,271543,0.922,0.00111,1,0.35,-4.692,1,0.301,175.09,4,https://api.spotify.com/v1/tracks/5iYAoPnkgaeg6IKIRKBaUN,audio_features,spotify:track:5iYAoPnkgaeg6IKIRKBaUN,0.221
1SEPNX4M86N7skvm2e2Rhb,0.00112,https://api.spotify.com/v1/audio-analysis/1SEPNX4M86N7skvm2e2Rhb,0.568,310400,0.936,0.869,1,0.0571,-7.608,1,0.0448,175.002,4,https://api.spotify.com/v1/tracks/1SEPNX4M86N7skvm2e2Rhb,audio_features,spotify:track:1SEPNX4M86N7skvm2e2Rhb,0.843
4c1XqLQOMZjuA7gqIC0ZGi,0.0444,https://api.spotify.com/v1/audio-analysis/4c1XqLQOMZjuA7gqIC0ZGi,0.367,228347,0.951,0.494,9,0.384,-6.567,1,0.49,172.011,4,https://api.spotify.com/v1/tracks/4c1XqLQOMZjuA7gqIC0ZGi,audio_features,spotify:track:4c1XqLQOMZjuA7gqIC0ZGi,0.0579
37aP7sxMcaRmHNG4dvkmBN,0.00111,https://api.spotify.com/v1/audio-analysis/37aP7sxMcaRmHNG4dvkmBN,0.529,313456,0.932,0.849,8,0.322,-4.585,0,0.0419,174.007,4,https://api.spotify.com/v1/tracks/37aP7sxMcaRmHNG4dvkmBN,audio_features,spotify:track:37aP7sxMcaRmHNG4dvkmBN,0.2
0LPGnmxeAFwabBQfssX65M,0.000112,https://api.spotify.com/v1/audio-analysis/0LPGnmxeAFwabBQfssX65M,0.483,383587,0.833,0.8,9,0.0874,-8.468,0,0.0408,173.025,4,https://api.spotify.com/v1/tracks/0LPGnmxeAFwabBQfssX65M,audio_features,spotify:track:0LPGnmxeAFwabBQfssX65M,0.479
4cLYIACSqhueR0CP9hhphV,0.00109,https://api.spotify.com/v1/audio-analysis/4cLYIACSqhueR0CP9hhphV,0.49,393029,0.946,0.893,2,0.311,-5.201,1,0.0574,176.003,4,https://api.spotify.com/v1/tracks/4cLYIACSqhueR0CP9hhphV,audio_features,spotify:track:4cLYIACSqhueR0CP9hhphV,0.057
6DxJ7j1keQ61j3ybhtMnAQ,0.00272,https://api.spotify.com/v1/audio-analysis/6DxJ7j1keQ61j3ybhtMnAQ,0.536,305267,0.86,0.491,7,0.316,-5.572,1,0.179,172.02,4,https://api.spotify.com/v1/tracks/6DxJ7j1keQ61j3ybhtMnAQ,audio_features,spotify:track:6DxJ7j1keQ61j3ybhtMnAQ,0.362
5XKU1x7nVAU7Rw8A9ufEYG,0.0038,https://api.spotify.com/v1/audio-analysis/5XKU1x7nVAU7Rw8A9ufEYG,0.432,226319,0.857,0.00463,5,0.128,-5.579,0,0.0575,140.029,4,https://api.spotify.com/v1/tracks/5XKU1x7nVAU7Rw8A9ufEYG,audio_features,spotify:track:5XKU1x7nVAU7Rw8A9ufEYG,0.0459
2A7ZZ1tjaluKYMlT3ItSfN,2.92e-05,https://api.spotify.com/v1/audio-analysis/2A7ZZ1tjaluKYMlT3ItSfN,0.432,252960,0.969,0.00768,1,0.385,-3.131,1,0.0599,174.031,4,https://api.spotify.com/v1/tracks/2A7ZZ1tjaluKYMlT3ItSfN,audio_features,spotify:track:2A7ZZ1tjaluKYMlT3ItSfN,0.218
37csgoc5u42HKFfCcBZ5Fp,0.105,https://api.spotify.com/v1/audio-analysis/37csgoc5u42HKFfCcBZ5Fp,0.668,380622,0.936,0.0206,8,0.228,-13.419,1,0.115,174.774,4,https://api.spotify.com/v1/tracks/37csgoc5u42HKFfCcBZ5Fp,audio_features,spotify:track:37csgoc5u42HKFfCcBZ5Fp,0.528
5usNkPh9ULXsNAAU94rL5n,0.0124,https://api.spotify.com/v1/audio-analysis/5usNkPh9ULXsNAAU94rL5n,0.455,341440,0.786,0.0916,0,0.236,-7.538,1,0.0496,173.927,4,https://api.spotify.com/v1/tracks/5usNkPh9ULXsNAAU94rL5n,audio_features,spotify:track:5usNkPh9ULXsNAAU94rL5n,0.198
0Fw89D7HfJP0LmST4Zot78,0.000517,https://api.spotify.com/v1/audio-analysis/0Fw89D7HfJP0LmST4Zot78,0.585,365285,0.854,0.522,6,0.0844,-3.966,1,0.111,172.025,4,https://api.spotify.com/v1/tracks/0Fw89D7HfJP0LmST4Zot78,audio_features,spotify:track:0Fw89D7HfJP0LmST4Zot78,0.615
5E1UIRcuHd7Rr7PYbQSEOu,3.54e-05,https://api.spotify.com/v1/audio-analysis/5E1UIRcuHd7Rr7PYbQSEOu,0.554,302933,0.859,0.518,11,0.498,-6.021,1,0.0361,139.973,4,https://api.spotify.com/v1/tracks/5E1UIRcuHd7Rr7PYbQSEOu,audio_features,spotify:track:5E1UIRcuHd7Rr7PYbQSEOu,0.382
14SnIip98tGrbVSjFlax4K,0.00774,https://api.spotify.com/v1/audio-analysis/14SnIip98tGrbVSjFlax4K,0.626,268131,0.987,0.797,7,0.139,-2.18,1,0.114,175.028,4,https://api.spotify.com/v1/tracks/14SnIip98tGrbVSjFlax4K,audio_features,spotify:track:14SnIip98tGrbVSjFlax4K,0.578
10PkZPPq9DQeOZ54rxp02l,3.88e-05,https://api.spotify.com/v1/audio-analysis/10PkZPPq9DQeOZ54rxp02l,0.448,385234,0.939,0.871,10,0.111,-4.123,0,0.0365,175.01,4,https://api.spotify.com/v1/tracks/10PkZPPq9DQeOZ54rxp02l,audio_features,spotify:track:10PkZPPq9DQeOZ54rxp02l,0.193
7AQrHrCFMxR29oiPfQzlHJ,0.052,https://api.spotify.com/v1/audio-analysis/7AQrHrCFMxR29oiPfQzlHJ,0.513,289773,0.84,0.0,10,0.152,-2.311,0,0.0617,88.1,4,https://api.spotify.com/v1/tracks/7AQrHrCFMxR29oiPfQzlHJ,audio_features,spotify:track:7AQrHrCFMxR29oiPfQzlHJ,0.307
6OrKd2r5I7VDU0qjNKFINA,0.0041,https://api.spotify.com/v1/audio-analysis/6OrKd2r5I7VDU0qjNKFINA,0.47,318978,0.959,0.132,9,0.239,-3.96,1,0.0698,174.013,4,https://api.spotify.com/v1/tracks/6OrKd2r5I7VDU0qjNKFINA,audio_features,spotify:track:6OrKd2r5I7VDU0qjNKFINA,0.0869
3ntmz2S2VuLSnAWxeigYT4,0.00074,https://api.spotify.com/v1/audio-analysis/3ntmz2S2VuLSnAWxeigYT4,0.539,335505,0.886,0.589,1,0.103,-4.913,0,0.043,174.994,4,https://api.spotify.com/v1/tracks/3ntmz2S2VuLSnAWxeigYT4,audio_features,spotify:track:3ntmz2S2VuLSnAWxeigYT4,0.257
10q2m2CeSr9UyYE8SMmgYc,0.0106,https://api.spotify.com/v1/audio-analysis/10q2m2CeSr9UyYE8SMmgYc,0.756,181493,0.793,0.23,9,0.506,-7.237,1,0.255,172.113,4,https://api.spotify.com/v1/tracks/10q2m2CeSr9UyYE8SMmgYc,audio_features,spotify:track:10q2m2CeSr9UyYE8SMmgYc,0.174
0mq8gFHMpr9Pc1603T7cdS,0.0169,https://api.spotify.com/v1/audio-analysis/0mq8gFHMpr9Pc1603T7cdS,0.465,239733,0.639,0.00261,7,0.155,-7.259,1,0.0632,159.044,4,https://api.spotify.com/v1/tracks/0mq8gFHMpr9Pc1603T7cdS,audio_features,spotify:track:0mq8gFHMpr9Pc1603T7cdS,0.136
2n4eW9n8GMgm9KOAJVH7cN,0.00155,https://api.spotify.com/v1/audio-analysis/2n4eW9n8GMgm9KOAJVH7cN,0.567,318929,0.879,0.686,0,0.13,-4.178,0,0.0549,172.973,4,https://api.spotify.com/v1/tracks/2n4eW9n8GMgm9KOAJVH7cN,audio_features,spotify:track:2n4eW9n8GMgm9KOAJVH7cN,0.374
2hzHhqissy9LITtm8PTXtZ,0.00136,https://api.spotify.com/v1/audio-analysis/2hzHhqissy9LITtm8PTXtZ,0.487,307616,0.98,0.902,11,0.315,-3.219,0,0.145,174.988,4,https://api.spotify.com/v1/tracks/2hzHhqissy9LITtm8PTXtZ,audio_features,spotify:track:2hzHhqissy9LITtm8PTXtZ,0.42
0vW8WJaDlGxoAiFC6Y34Xb,0.000228,https://api.spotify.com/v1/audio-analysis/0vW8WJaDlGxoAiFC6Y34Xb,0.468,269244,0.946,0.869,1,0.124,-2.564,1,0.0423,174.035,4,https://api.spotify.com/v1/tracks/0vW8WJaDlGxoAiFC6Y34Xb,audio_features,spotify:track:0vW8WJaDlGxoAiFC6Y34Xb,0.478
2XRVX8Gs5t3ofmMqyF9pqv,0.0549,https://api.spotify.com/v1/audio-analysis/2XRVX8Gs5t3ofmMqyF9pqv,0.411,260825,0.836,0.958,1,0.0855,-13.27,1,0.0468,172.019,4,https://api.spotify.com/v1/tracks/2XRVX8Gs5t3ofmMqyF9pqv,audio_features,spotify:track:2XRVX8Gs5t3ofmMqyF9pqv,0.275
0BOR2POjqhFg2H35tah7lX,0.00664,https://api.spotify.com/v1/audio-analysis/0BOR2POjqhFg2H35tah7lX,0.498,335453,0.794,0.0397,10,0.177,-4.161,0,0.136,87.549,4,https://api.spotify.com/v1/tracks/0BOR2POjqhFg2H35tah7lX,audio_features,spotify:track:0BOR2POjqhFg2H35tah7lX,0.112
2YBFbI8ESZD8ELOeFvAQIc,0.27,https://api.spotify.com/v1/audio-analysis/2YBFbI8ESZD8ELOeFvAQIc,0.622,253387,0.528,0.722,3,0.0851,-9.654,1,0.0311,116.282,4,https://api.spotify.com/v1/tracks/2YBFbI8ESZD8ELOeFvAQIc,audio_features,spotify:track:2YBFbI8ESZD8ELOeFvAQIc,0.384
3oFwFUxhOgem0hPpFsor1n,0.831,https://api.spotify.com/v1/audio-analysis/3oFwFUxhOgem0hPpFsor1n,0.592,355040,0.545,0.0,9,0.155,-7.091,1,0.0746,79.073,4,https://api.spotify.com/v1/tracks/3oFwFUxhOgem0hPpFsor1n,audio_features,spotify:track:3oFwFUxhOgem0hPpFsor1n,0.713
3sNO5YDC03WoCQ6nnd15Y7,0.611,https://api.spotify.com/v1/audio-analysis/3sNO5YDC03WoCQ6nnd15Y7,0.56,210061,0.381,0.000547,9,0.14,-13.76,0,0.042,84.849,4,https://api.spotify.com/v1/tracks/3sNO5YDC03WoCQ6nnd15Y7,audio_features,spotify:track:3sNO5YDC03WoCQ6nnd15Y7,0.617
78xjHkTjL40U44T1ogbE6r,0.54,https://api.spotify.com/v1/audio-analysis/78xjHkTjL40U44T1ogbE6r,0.752,195600,0.543,0.00263,11,0.112,-9.268,0,0.212,111.835,4,https://api.spotify.com/v1/tracks/78xjHkTjL40U44T1ogbE6r,audio_features,spotify:track:78xjHkTjL40U44T1ogbE6r,0.811
1cVsTK95nOTv4WhsPRFIuL,0.0039,https://api.spotify.com/v1/audio-analysis/1cVsTK95nOTv4WhsPRFIuL,0.317,64600,0.998,0.0001,11,0.87,-4.026,0,0.082,168.256,4,https://api.spotify.com/v1/tracks/1cVsTK95nOTv4WhsPRFIuL,audio_features,spotify:track:1cVsTK95nOTv4WhsPRFIuL,0.405
7f7ihINdmXpOO6wsnZuaKg,0.511,https://api.spotify.com/v1/audio-analysis/7f7ihINdmXpOO6wsnZuaKg,0.513,240627,0.668,0.0,7,0.0614,-5.693,0,0.0382,90.642,3,https://api.spotify.com/v1/tracks/7f7ihINdmXpOO6wsnZuaKg,audio_features,spotify:track:7f7ihINdmXpOO6wsnZuaKg,0.73
13McnYo2bDvC50ZS8BFROF,0.858,https://api.spotify.com/v1/audio-analysis/13McnYo2bDvC50ZS8BFROF,0.615,163026,0.412,0.00477,10,0.137,-10.742,1,0.0435,133.365,3,https://api.spotify.com/v1/tracks/13McnYo2bDvC50ZS8BFROF,audio_features,spotify:track:13McnYo2bDvC50ZS8BFROF,0.425
6UfkNrMWg9UuPmzlbmACGD,0.833,https://api.spotify.com/v1/audio-analysis/6UfkNrMWg9UuPmzlbmACGD,0.0763,522043,0.106,0.759,1,0.111,-22.726,0,0.0463,78.34,5,https://api.spotify.com/v1/tracks/6UfkNrMWg9UuPmzlbmACGD,audio_features,spotify:track:6UfkNrMWg9UuPmzlbmACGD,0.0388
6QSKXgqCys3I8lv3fEnxGP,0.618,https://api.spotify.com/v1/audio-analysis/6QSKXgqCys3I8lv3fEnxGP,0.614,99920,0.787,0.913,7,0.095,-12.808,1,0.0551,115.355,4,https://api.spotify.com/v1/tracks/6QSKXgqCys3I8lv3fEnxGP,audio_features,spotify:track:6QSKXgqCys3I8lv3fEnxGP,0.935
0znL3d7w3EQ0LlmjuN1BR5,0.0602,https://api.spotify.com/v1/audio-analysis/0znL3d7w3EQ0LlmjuN1BR5,0.86,419600,0.513,0.337,11,0.112,-9.581,1,0.0483,99.018,4,https://api.spotify.com/v1/tracks/0znL3d7w3EQ0LlmjuN1BR5,audio_features,spotify:track:0znL3d7w3EQ0LlmjuN1BR5,0.384
2LdlxzJLl1bUmjWVb2nP3P,0.0607,https://api.spotify.com/v1/audio-analysis/2LdlxzJLl1bUmjWVb2nP3P,0.656,200013,0.895,0.000775,2,0.118,-5.227,0,0.034,106.032,4,https://api.spotify.com/v1/tracks/2LdlxzJLl1bUmjWVb2nP3P,audio_features,spotify:track:2LdlxzJLl1bUmjWVb2nP3P,0.751
2wNX7kuVB9ijaUGs02TJcK,0.00039,https://api.spotify.com/v1/audio-analysis/2wNX7kuVB9ijaUGs02TJcK,0.34,255667,0.953,0.331,1,0.351,-7.048,1,0.0623,79.595,4,https://api.spotify.com/v1/tracks/2wNX7kuVB9ijaUGs02TJcK,audio_features,spotify:track:2wNX7kuVB9ijaUGs02TJcK,0.342
3eTdGNpKtMkcX3e4wti4r7,0.99,https://api.spotify.com/v1/audio-analysis/3eTdGNpKtMkcX3e4wti4r7,0.647,609663,0.115,0.909,2,0.135,-21.502,1,0.0381,119.959,4,https://api.spotify.com/v1/tracks/3eTdGNpKtMkcX3e4wti4r7,audio_features,spotify:track:3eTdGNpKtMkcX3e4wti4r7,0.306
6FajJfTlwR9r1kkGlKlB8c,0.929,https://api.spotify.com/v1/audio-analysis/6FajJfTlwR9r1kkGlKlB8c,0.433,189360,0.0627,0.0,6,0.136,-22.462,1,0.173,85.216,4,https://api.spotify.com/v1/tracks/6FajJfTlwR9r1kkGlKlB8c,audio_features,spotify:track:6FajJfTlwR9r1kkGlKlB8c,0.548
2wZ1DoIFhiu3OdGBgIAKFH,0.000191,https://api.spotify.com/v1/audio-analysis/2wZ1DoIFhiu3OdGBgIAKFH,0.518,314227,0.86,1.64e-05,4,0.243,-5.341,0,0.0413,79.034,4,https://api.spotify.com/v1/tracks/2wZ1DoIFhiu3OdGBgIAKFH,audio_features,spotify:track:2wZ1DoIFhiu3OdGBgIAKFH,0.614
4HKFCQ1SVfXwa9bQ3a2j59,0.675,https://api.spotify.com/v1/audio-analysis/4HKFCQ1SVfXwa9bQ3a2j59,0.704,248973,0.361,4.81e-05,6,0.103,-13.914,0,0.0454,132.664,4,https://api.spotify.com/v1/tracks/4HKFCQ1SVfXwa9bQ3a2j59,audio_features,spotify:track:4HKFCQ1SVfXwa9bQ3a2j59,0.162
6ya4H1WrfWBu1173o7Sq0i,0.681,https://api.spotify.com/v1/audio-analysis/6ya4H1WrfWBu1173o7Sq0i,0.643,356427,0.623,0.0363,7,0.1,-5.846,0,0.0339,96.181,4,https://api.spotify.com/v1/tracks/6ya4H1WrfWBu1173o7Sq0i,audio_features,spotify:track:6ya4H1WrfWBu1173o7Sq0i,0.803
7sZ6gpg4VjRPr8Og0TEBDI,0.782,https://api.spotify.com/v1/audio-analysis/7sZ6gpg4VjRPr8Og0TEBDI,0.59,267373,0.656,0.767,2,0.133,-5.677,1,0.034,101.64,4,https://api.spotify.com/v1/tracks/7sZ6gpg4VjRPr8Og0TEBDI,audio_features,spotify:track:7sZ6gpg4VjRPr8Og0TEBDI,0.417
2waQKyhYkF4GX2Qc1OsmrD,0.772,https://api.spotify.com/v1/audio-analysis/2waQKyhYkF4GX2Qc1OsmrD,0.776,463267,0.279,0.134,4,0.0567,-10.45,0,0.0615,135.866,4,https://api.spotify.com/v1/tracks/2waQKyhYkF4GX2Qc1OsmrD,audio_features,spotify:track:2waQKyhYkF4GX2Qc1OsmrD,0.509
6aYKHeH3BKISEdlQuOM2ta,0.992,https://api.spotify.com/v1/audio-analysis/6aYKHeH3BKISEdlQuOM2ta,0.304,210908,0.033,0.963,4,0.0922,-23.072,1,0.0655,71.282,4,https://api.spotify.com/v1/tracks/6aYKHeH3BKISEdlQuOM2ta,audio_features,spotify:track:6aYKHeH3BKISEdlQuOM2ta,0.0394
1waVFdxEBPHEzvAe2YgnhI,0.84,https://api.spotify.com/v1/audio-analysis/1waVFdxEBPHEzvAe2YgnhI,0.434,203173,0.256,0.878,6,0.13,-17.965,1,0.0441,110.122,3,https://api.spotify.com/v1/tracks/1waVFdxEBPHEzvAe2YgnhI,audio_features,spotify:track:1waVFdxEBPHEzvAe2YgnhI,0.33
1unQAz3VTpgqDZktRahUdG,0.00041,https://api.spotify.com/v1/audio-analysis/1unQAz3VTpgqDZktRahUdG,0.886,372933,0.687,0.816,6,0.199,-7.222,1,0.119,98.991,4,https://api.spotify.com/v1/tracks/1unQAz3VTpgqDZktRahUdG,audio_features,spotify:track:1unQAz3VTpgqDZktRahUdG,0.675
05CF4ATpqROLTQVYABNZ3W,0.626,https://api.spotify.com/v1/audio-analysis/05CF4ATpqROLTQVYABNZ3W,0.702,386973,0.269,0.0406,10,0.125,-15.172,0,0.0365,99.747,4,https://api.spotify.com/v1/tracks/05CF4ATpqROLTQVYABNZ3W,audio_features,spotify:track:05CF4ATpqROLTQVYABNZ3W,0.397
4M6FuBh0zCSLFgoJ2SAWuw,0.422,https://api.spotify.com/v1/audio-analysis/4M6FuBh0zCSLFgoJ2SAWuw,0.674,279853,0.665,0.00337,0,0.117,-7.298,1,0.0699,91.052,4,https://api.spotify.com/v1/tracks/4M6FuBh0zCSLFgoJ2SAWuw,audio_features,spotify:track:4M6FuBh0zCSLFgoJ2SAWuw,0.904
4xGFcQEIjtmbPD6Jsxq14M,0.867,https://api.spotify.com/v1/audio-analysis/4xGFcQEIjtmbPD6Jsxq14M,0.641,317987,0.14,0.00166,8,0.105,-16.79,1,0.039,129.318,4,https://api.spotify.com/v1/tracks/4xGFcQEIjtmbPD6Jsxq14M,audio_features,spotify:track:4xGFcQEIjtmbPD6Jsxq14M,0.388
3ztXJh2FNq1nr6HGNIlb5W,0.00471,https://api.spotify.com/v1/audio-analysis/3ztXJh2FNq1nr6HGNIlb5W,0.504,304467,0.887,0.00891,9,0.0382,-5.562,1,0.0453,75.747,4,https://api.spotify.com/v1/tracks/3ztXJh2FNq1nr6HGNIlb5W,audio_features,spotify:track:3ztXJh2FNq1nr6HGNIlb5W,0.412
4WA9WGYDiMEynd1RkRrHC7,0.798,https://api.spotify.com/v1/audio-analysis/4WA9WGYDiMEynd1RkRrHC7,0.191,840446,0.0334,0.921,1,0.113,-22.142,0,0.0369,78.946,4,https://api.spotify.com/v1/tracks/4WA9WGYDiMEynd1RkRrHC7,audio_features,spotify:track:4WA9WGYDiMEynd1RkRrHC7,0.066
20RO66E2YhxDEM75kEQg5R,0.242,https://api.spotify.com/v1/audio-analysis/20RO66E2YhxDEM75kEQg5R,0.742,359733,0.917,0.00105,5,0.1,-4.719,0,0.036,130.027,4,https://api.spotify.com/v1/tracks/20RO66E2YhxDEM75kEQg5R,audio_features,spotify:track:20RO66E2YhxDEM75kEQg5R,0.896
4DFGaSmDjCdZdFiBoI996o,0.709,https://api.spotify.com/v1/audio-analysis/4DFGaSmDjCdZdFiBoI996o,0.514,199127,0.285,0.000358,0,0.0892,-16.972,0,0.0384,159.852,4,https://api.spotify.com/v1/tracks/4DFGaSmDjCdZdFiBoI996o,audio_features,spotify:track:4DFGaSmDjCdZdFiBoI996o,0.64
3CCGsOj2efotChiScMmCWg,0.0568,https://api.spotify.com/v1/audio-analysis/3CCGsOj2efotChiScMmCWg,0.455,284987,0.93,0.0,7,0.464,-3.21,1,0.126,91.41,4,https://api.spotify.com/v1/tracks/3CCGsOj2efotChiScMmCWg,audio_features,spotify:track:3CCGsOj2efotChiScMmCWg,0.429
5sAsx8AyENsvhtKwmCnm4F,0.503,https://api.spotify.com/v1/audio-analysis/5sAsx8AyENsvhtKwmCnm4F,0.431,365173,0.328,0.00107,3,0.347,-17.312,1,0.0327,90.316,4,https://api.spotify.com/v1/tracks/5sAsx8AyENsvhtKwmCnm4F,audio_features,spotify:track:5sAsx8AyENsvhtKwmCnm4F,0.695
3JuoJbSsQCznYeijuw6ZGt,0.167,https://api.spotify.com/v1/audio-analysis/3JuoJbSsQCznYeijuw6ZGt,0.565,213160,0.477,2.76e-05,5,0.15,-7.499,0,0.0343,94.61,4,https://api.spotify.com/v1/tracks/3JuoJbSsQCznYeijuw6ZGt,audio_features,spotify:track:3JuoJbSsQCznYeijuw6ZGt,0.171
4E6mTrdxzTGib8StPPPlyz,0.623,https://api.spotify.com/v1/audio-analysis/4E6mTrdxzTGib8StPPPlyz,0.655,146120,0.681,0.621,7,0.0492,-9.135,1,0.0474,136.936,4,https://api.spotify.com/v1/tracks/4E6mTrdxzTGib8StPPPlyz,audio_features,spotify:track:4E6mTrdxzTGib8StPPPlyz,0.964
6IqKmZd43Xw7jHCekXY1bO,0.0609,https://api.spotify.com/v1/audio-analysis/6IqKmZd43Xw7jHCekXY1bO,0.621,226200,0.692,0.0131,10,0.203,-13.059,0,0.0488,120.706,4,https://api.spotify.com/v1/tracks/6IqKmZd43Xw7jHCekXY1bO,audio_features,spotify:track:6IqKmZd43Xw7jHCekXY1bO,0.83
